client_id,Delinquent90
75258,0.0369135439396
75259,0.237668693066
75260,0.136084228754
75261,0.0303612053394
75262,0.0143352150917
75263,0.00141900777817
75264,0.0195957422256
75265,0.0470477342606
75266,0.00293672084808
75267,0.0101684331894
75268,0.017616301775
75269,0.0162127614021
75270,0.011255800724
75271,0.0476490557194
75272,0.287140935659
75273,0.0170288980007
75274,0.263457000256
75275,0.0747943222523
75276,0.094751983881
75277,0.0125029683113
75278,0.0267053544521
75279,0.0152914822102
75280,0.00907865166664
75281,0.0782845318317
75282,0.00259160995483
75283,0.0141687393188
75284,0.0139138698578
75285,-0.006387591362
75286,0.0139406621456
75287,0.205711007118
75288,0.111508280039
75289,0.0261483490467
75290,0.00213235616684
75291,-0.0002081990242
75292,0.0155847370625
75293,0.381680548191
75294,0.0338486731052
75295,0.0775257647038
75296,-0.0001620054245
75297,0.000439256429672
75298,-0.00150465965271
75299,0.0125798285007
75300,0.101464271545
75301,0.599551558495
75302,0.031878143549
75303,0.0308748781681
75304,0.27937155962
75305,0.0240837037563
75306,0.0178517103195
75307,0.0318676531315
75308,0.00630134344101
75309,0.0275275111198
75310,0.00484400987625
75311,0.0688697993755
75312,0.00810521841049
75313,0.117556035519
75314,0.0307801663876
75315,0.0192009806633
75316,0.0670657157898
75317,0.0299124419689
75318,0.118382275105
75319,0.00541287660599
75320,0.195553481579
75321,0.0559111237526
75322,0.0129904747009
75323,0.0654477775097
75324,0.0239215195179
75325,0.214495360851
75326,0.0396060943604
75327,0.153049826622
75328,-0.004654109478
75329,0.0275824964046
75330,0.00931861996651
75331,0.0311515033245
75332,0.0310562252998
75333,0.165679097176
75334,0.0153603851795
75335,0.107168197632
75336,0.114752292633
75337,0.15142172575
75338,0.0206494927406
75339,0.121456235647
75340,0.00196012854576
75341,0.0280164182186
75342,0.0186216235161
75343,0.0639735162258
75344,0.122510969639
75345,0.0385233461857
75346,0.0636926591396
75347,0.0283201038837
75348,-0.00149220228195
75349,0.0287347435951
75350,0.0152645409107
75351,0.0230794548988
75352,0.0504605472088
75353,-0.00678616762161
75354,0.374852508307
75355,0.0143110156059
75356,0.0592394769192
75357,0.0603351294994
75358,0.0026046037674
75359,0.0162672400475
75360,0.00994104146957
75361,0.29787170887
75362,0.041968524456
75363,0.0037085711956
75364,0.0379889309406
75365,0.0379564464092
75366,-0.00305622816086
75367,0.0128888487816
75368,0.0348084867001
75369,0.155027329922
75370,0.0317462384701
75371,0.0548951029778
75372,0.0112745761871
75373,0.323559969664
75374,0.0299479365349
75375,-0.00804966688156
75376,0.00753939151764
75377,0.0447995364666
75378,0.0105879306793
75379,0.00893807411194
75380,0.00285020470619
75381,0.0503981113434
75382,0.188338071108
75383,0.193672984838
75384,0.0443607270718
75385,0.0672463476658
75386,0.0396874547005
75387,0.0918429493904
75388,0.010509878397
75389,0.12724840641
75390,0.00951567292213
75391,0.0591900646687
75392,-0.00137388706207
75393,0.0455422103405
75394,0.0598954856396
75395,0.1518009305
75396,0.12005674839
75397,0.00759026408195
75398,0.0157210230827
75399,0.0279197692871
75400,0.868507266045
75401,0.0345977544785
75402,0.0208385884762
75403,0.00446343421936
75404,0.210118681192
75405,0.133079797029
75406,0.0368050038815
75407,0.100006580353
75408,0.0444495081902
75409,0.0364701449871
75410,0.335183054209
75411,0.0512953698635
75412,0.0225697755814
75413,0.0132472813129
75414,0.0167363584042
75415,0.107120841742
75416,0.0492830574512
75417,0.0575824379921
75418,0.0811989605427
75419,0.0086398422718
75420,0.0221158564091
75421,0.002536714077
75422,-0.00782036781311
75423,0.0588779449463
75424,0.0421971082687
75425,0.0888767540455
75426,0.0474235117435
75427,0.328071653843
75428,0.0308307111263
75429,0.00751909613609
75430,0.0839380025864
75431,0.0675340294838
75432,0.0210181176662
75433,0.0169964432716
75434,0.108490437269
75435,0.00853461027145
75436,0.0508961975574
75437,0.000203430652618
75438,0.0568606853485
75439,-0.001748919487
75440,0.0253477692604
75441,0.013671964407
75442,0.00751495361328
75443,0.0692175030708
75444,0.0162052512169
75445,0.0575025975704
75446,0.0154628157616
75447,0.821829319
75448,0.0102394521236
75449,0.0790887176991
75450,0.0654157400131
75451,0.00975394248962
75452,0.0171937942505
75453,-0.0132339000702
75454,0.0129917860031
75455,0.0201649963856
75456,0.196371823549
75457,0.0791044235229
75458,0.0715237557888
75459,0.0244868695736
75460,0.0158279240131
75461,0.0875917971134
75462,0.0549629628658
75463,0.0223708748817
75464,0.23957285285
75465,0.0200607180595
75466,0.318876624107
75467,0.040242254734
75468,0.0243021547794
75469,0.112230062485
75470,0.00772169232368
75471,0.0250670611858
75472,0.0765533447266
75473,0.0721138417721
75474,0.0228460729122
75475,0.0298627912998
75476,0.0316467583179
75477,0.0258041024208
75478,0.0338328778744
75479,0.031578451395
75480,0.270306676626
75481,0.000600099563599
75482,0.0071237385273
75483,0.00613313913345
75484,0.0368891954422
75485,0.0599785149097
75486,0.082016646862
75487,0.0307225584984
75488,0.00713676214218
75489,0.509130358696
75490,0.00153756141663
75491,0.0186216235161
75492,0.00332576036453
75493,0.0658189952374
75494,0.163122564554
75495,0.0277971327305
75496,-0.0015384554863
75497,0.01676222682
75498,0.133153408766
75499,-0.00529718399048
75500,0.0838607847691
75501,0.0339729487896
75502,0.0549938380718
75503,0.0496642887592
75504,0.136350601912
75505,0.00543093681335
75506,0.00969612598419
75507,0.0355914831161
75508,0.00935995578766
75509,0.139125049114
75510,0.263469934464
75511,0.16978469491
75512,0.100287944078
75513,0.0412933826447
75514,0.0370028614998
75515,0.0896406471729
75516,0.0674187541008
75517,0.0189358890057
75518,0.0570912361145
75519,0.0330395400524
75520,0.55739146471
75521,0.00740611553192
75522,0.417632341385
75523,-0.00232058763504
75524,0.0468040108681
75525,0.0603827536106
75526,0.254250794649
75527,0.0298285782337
75528,0.0998355448246
75529,0.0105379521847
75530,0.0169483721256
75531,0.0255171656609
75532,0.0595682263374
75533,0.147898972034
75534,0.116342931986
75535,0.118764072657
75536,0.0207259058952
75537,0.00870290398598
75538,0.00169277191162
75539,0.58096909523
75540,0.0275765359402
75541,0.0545292794704
75542,0.453900873661
75543,0.472276061773
75544,0.0168749094009
75545,0.106960326433
75546,0.0450969934464
75547,0.0174405276775
75548,0.0165532231331
75549,-0.00152605772018
75550,0.213317155838
75551,-0.00415915250778
75552,0.104238152504
75553,0.289899349213
75554,0.171609044075
75555,0.0419832468033
75556,0.051012814045
75557,0.00611087679863
75558,0.0276637971401
75559,0.0256510972977
75560,0.0184835791588
75561,0.0210199654102
75562,0.208134025335
75563,0.0359612703323
75564,0.0250302553177
75565,-0.0149434804916
75566,0.0234710276127
75567,0.214968323708
75568,0.024332344532
75569,0.166017353535
75570,0.00320187211037
75571,0.0133640170097
75572,0.0841046869755
75573,0.0221409797668
75574,0.187035173178
75575,0.0122166574001
75576,0.277106523514
75577,0.0460648536682
75578,0.0249008536339
75579,0.0273083746433
75580,0.00825574994087
75581,0.0227175951004
75582,0.0202321708202
75583,0.222900509834
75584,0.0465391278267
75585,0.00415670871735
75586,0.0149435698986
75587,0.038823902607
75588,-0.00547605752945
75589,0.0230070948601
75590,0.0142079293728
75591,0.565748691559
75592,0.0795884430408
75593,0.0197803080082
75594,0.0226768255234
75595,0.499949157238
75596,0.0497186183929
75597,0.0381469428539
75598,0.0521264970303
75599,0.0265828371048
75600,0.0515181720257
75601,0.0285986065865
75602,0.0623037517071
75603,0.00972962379456
75604,0.0775854885578
75605,0.01825517416
75606,0.0188525319099
75607,0.195704579353
75608,0.0106115937233
75609,0.0338209867477
75610,0.0253299474716
75611,0.0654030442238
75612,0.0125759840012
75613,0.0211043655872
75614,0.0292357504368
75615,0.0365553498268
75616,0.0275093615055
75617,0.665438473225
75618,0.222376614809
75619,0.0124293863773
75620,0.349767178297
75621,0.105024367571
75622,0.00961554050446
75623,0.0308316648006
75624,0.145635604858
75625,0.0521399974823
75626,0.036904335022
75627,0.0101512372494
75628,0.0960686802864
75629,0.0780752599239
75630,0.0162006914616
75631,0.0173534750938
75632,0.0267295241356
75633,0.0759935975075
75634,0.0249373316765
75635,0.00642809271812
75636,0.0426599085331
75637,0.0660223960876
75638,0.0365009307861
75639,0.101156592369
75640,0.00685647130013
75641,0.0584917366505
75642,0.00430855154991
75643,0.0406878292561
75644,0.00784879922867
75645,0.133860290051
75646,0.0150957107544
75647,0.0565752983093
75648,0.115767657757
75649,0.0382589101791
75650,0.111964851618
75651,0.0586999356747
75652,0.172877788544
75653,0.0381096601486
75654,0.0474414825439
75655,0.148897975683
75656,0.27091217041
75657,0.0110135674477
75658,0.480560898781
75659,0.0605522990227
75660,0.706455051899
75661,0.0238092243671
75662,0.00323867797852
75663,0.0868037939072
75664,0.0157705247402
75665,0.14673101902
75666,0.0164351463318
75667,0.018599241972
75668,0.0299868583679
75669,0.0738237500191
75670,-0.0017152428627
75671,0.0245105922222
75672,0.0716899335384
75673,0.000894963741302
75674,0.0252465009689
75675,0.50188845396
75676,0.050122231245
75677,0.0782199800014
75678,0.0184679925442
75679,-0.00304037332535
75680,0.0449830889702
75681,0.036239951849
75682,0.0902937352657
75683,0.00477612018585
75684,0.0129526555538
75685,0.0315569937229
75686,0.219220489264
75687,0.0277805030346
75688,0.0453783273697
75689,0.0396775901318
75690,0.00480863451958
75691,0.0196045637131
75692,0.0304165780544
75693,0.0512219667435
75694,0.0412339270115
75695,0.0989664793015
75696,0.0344817340374
75697,0.0154457688332
75698,0.411174356937
75699,0.0833306908607
75700,0.023323059082
75701,0.00820508599281
75702,0.0621138513088
75703,0.104729086161
75704,0.0376453399658
75705,0.0231297910213
75706,0.00736555457115
75707,0.182030111551
75708,0.0292841792107
75709,0.223947048187
75710,0.0914040505886
75711,0.0984529554844
75712,0.168178349733
75713,0.225482016802
75714,0.0624470710754
75715,0.00704145431519
75716,0.0257426202297
75717,0.0111385583878
75718,0.0130269527435
75719,0.0397927463055
75720,0.0141640901566
75721,0.0200344622135
75722,0.0157611072063
75723,0.00459384918213
75724,-0.000436723232269
75725,0.00294986367226
75726,0.0112964808941
75727,0.0748781561852
75728,0.00165751576424
75729,0.0274942815304
75730,0.0388361215591
75731,0.0287844836712
75732,0.00376600027084
75733,0.0182117819786
75734,0.213835656643
75735,0.301283955574
75736,0.299474537373
75737,0.0167863667011
75738,0.0245037376881
75739,0.0316356122494
75740,0.000186592340469
75741,0.0123994648457
75742,0.00136312842369
75743,0.00644332170486
75744,0.015746563673
75745,0.149443030357
75746,0.0232924818993
75747,0.0143309831619
75748,0.0433004796505
75749,0.0149487555027
75750,0.0266343355179
75751,0.0212252140045
75752,0.0946488678455
75753,0.0909606218338
75754,0.00684407353401
75755,0.010625064373
75756,0.0363119840622
75757,0.109989136457
75758,0.00973182916641
75759,0.0434627830982
75760,0.0467858016491
75761,0.00999203324318
75762,0.00619271397591
75763,0.0981954932213
75764,0.0179244875908
75765,0.0392238199711
75766,0.0150800049305
75767,0.238454043865
75768,0.0811552703381
75769,0.151754766703
75770,0.0123291015625
75771,0.0104076266289
75772,0.0313147604465
75773,0.00795474648476
75774,0.0930061340332
75775,0.23095458746
75776,0.326140105724
75777,0.0323686897755
75778,0.0400934815407
75779,0.0167917609215
75780,0.0121357440948
75781,0.207327634096
75782,0.0446259379387
75783,0.286481499672
75784,0.00855612754822
75785,0.2273183465
75786,0.0174413025379
75787,0.0265519022942
75788,0.0190657675266
75789,0.0205514431
75790,0.0263243615627
75791,0.0195048749447
75792,0.0652412772179
75793,0.0302572846413
75794,0.160829693079
75795,0.0161854624748
75796,0.0210565626621
75797,0.00584605336189
75798,0.0793716013432
75799,0.0051072537899
75800,0.211124360561
75801,0.11716940999
75802,0.047572851181
75803,0.0129737854004
75804,-0.000620424747467
75805,0.0174736976624
75806,0.124947547913
75807,0.0644058287144
75808,-0.00311100482941
75809,0.0834603309631
75810,0.444451153278
75811,0.245028495789
75812,0.0229916572571
75813,0.0508970320225
75814,0.00892922282219
75815,0.0481597185135
75816,0.152860075235
75817,0.132794767618
75818,0.0375734567642
75819,0.034924775362
75820,0.035016477108
75821,0.0040930211544
75822,0.0222027003765
75823,0.0459051728249
75824,-0.00580990314484
75825,0.0432465672493
75826,0.00378745794296
75827,0.152819603682
75828,0.0223450362682
75829,0.064567387104
75830,0.0237554609776
75831,0.0408785045147
75832,0.118838489056
75833,0.0192884504795
75834,0.00780072808266
75835,0.0580216050148
75836,0.0531618595123
75837,-0.0018138885498
75838,0.0080044567585
75839,0.106300860643
75840,0.00281774997711
75841,0.114694058895
75842,0.0111444592476
75843,0.0871054232121
75844,0.0782702565193
75845,0.00500184297562
75846,0.00194978713989
75847,0.0216925442219
75848,0.486541211605
75849,0.0313343405724
75850,-0.000697255134583
75851,0.00327450037003
75852,0.0555330812931
75853,0.0905531048775
75854,0.0216832458973
75855,0.0115641355515
75856,0.000251084566116
75857,0.361647486687
75858,0.346527725458
75859,0.261410623789
75860,0.0658424794674
75861,0.0463997721672
75862,0.194802731276
75863,0.421181976795
75864,0.00924441218376
75865,0.0618445575237
75866,0.0128534138203
75867,-0.00889217853546
75868,0.0122336447239
75869,0.010370194912
75870,0.212970435619
75871,0.0341950953007
75872,0.206526458263
75873,0.0158487260342
75874,0.0449330508709
75875,0.141783118248
75876,0.022126853466
75877,0.0100454986095
75878,0.0296290814877
75879,0.01878079772
75880,0.0417462289333
75881,0.0130406320095
75882,0.0251965522766
75883,0.0383972227573
75884,0.0315432846546
75885,0.0573389232159
75886,0.0107361376286
75887,0.0431899428368
75888,0.125495702028
75889,0.00155138969421
75890,0.0149082541466
75891,0.104780822992
75892,0.00843080878258
75893,-0.00167667865753
75894,0.0154172182083
75895,0.218117564917
75896,0.0205054283142
75897,-0.00181317329407
75898,0.00227078795433
75899,0.187668532133
75900,0.00537133216858
75901,0.0112490057945
75902,0.0261499583721
75903,0.00469827651978
75904,0.030798137188
75905,0.0702793598175
75906,0.0656725466251
75907,0.0517027378082
75908,0.0198859870434
75909,0.020600259304
75910,0.106391370296
75911,0.0182397961617
75912,0.0300087928772
75913,0.0128186047077
75914,0.0861108601093
75915,0.0286166667938
75916,0.031745672226
75917,0.0447034239769
75918,0.0187647342682
75919,0.314028382301
75920,0.0790131092072
75921,0.0152988433838
75922,0.405880212784
75923,0.121440291405
75924,0.06394764781
75925,0.0109887719154
75926,0.484009414911
75927,0.0988356173038
75928,0.0306941866875
75929,0.196882277727
75930,0.0148578882217
75931,0.0134053528309
75932,0.301699519157
75933,-0.0149793624878
75934,0.0366879105568
75935,0.254996389151
75936,0.216208308935
75937,0.277481138706
75938,0.0744266808033
75939,0.000749498605728
75940,0.160616576672
75941,0.0393331348896
75942,0.00600317120552
75943,0.0087354183197
75944,7.84695148468e-05
75945,0.00270536541939
75946,0.0533267855644
75947,0.0121710896492
75948,0.0728846788406
75949,0.107807725668
75950,0.0338143706322
75951,0.124323368073
75952,0.000269860029221
75953,0.0147640407085
75954,0.0517374277115
75955,0.0284571647644
75956,0.0340108573437
75957,0.0160295069218
75958,0.0915907621384
75959,0.0254653692245
75960,0.0505663156509
75961,0.0224902033806
75962,0.00878581404686
75963,-0.000781953334808
75964,-0.00376152992249
75965,0.00896295905113
75966,0.0173735618591
75967,0.14636528492
75968,-0.00293946266174
75969,0.084156036377
75970,0.00662711262703
75971,0.0449790656567
75972,0.148775696754
75973,0.0267118513584
75974,-0.00223404169083
75975,0.0616902709007
75976,0.0145959556103
75977,0.508645176888
75978,0.00458106398582
75979,0.0808190405369
75980,0.154833674431
75981,0.0933823883533
75982,0.00517609715462
75983,0.00415459275246
75984,0.0659758150578
75985,0.00389257073402
75986,0.0224123001099
75987,0.0131962001324
75988,0.0384754538536
75989,0.130397975445
75990,0.0285927355289
75991,0.0381938517094
75992,0.161158651114
75993,0.0238074064255
75994,0.387358635664
75995,0.0187386572361
75996,0.115335732698
75997,0.0217902958393
75998,0.0321353673935
75999,0.199340224266
76000,0.00178462266922
76001,0.0220114588737
76002,0.0225557982922
76003,0.0237445533276
76004,0.519044280052
76005,0.034583479166
76006,0.070081859827
76007,0.00891643762589
76008,0.236163258553
76009,0.0233845412731
76010,0.0512248575687
76011,0.0147933959961
76012,0.0291543900967
76013,0.0159395337105
76014,0.0192531347275
76015,0.0662716925144
76016,0.00811794400215
76017,0.151020348072
76018,0.0689364373684
76019,0.0202828347683
76020,0.0640966296196
76021,0.0267663002014
76022,0.0348201990128
76023,0.0247183740139
76024,0.0270704329014
76025,0.028270304203
76026,0.0184849500656
76027,0.0128010213375
76028,0.0681774318218
76029,0.0153744220734
76030,0.191965192556
76031,0.623969912529
76032,0.0515941381454
76033,0.00808337330818
76034,0.0160339474678
76035,0.0436137020588
76036,0.0571142733097
76037,0.0238540768623
76038,0.0691721439362
76039,0.018244355917
76040,0.0410730242729
76041,0.0304544866085
76042,0.00811523199081
76043,-0.00796377658844
76044,0.124169707298
76045,0.0562838613987
76046,0.208176553249
76047,0.155618369579
76048,0.410059869289
76049,0.0234738886356
76050,0.104724556208
76051,0.191612690687
76052,0.0155866444111
76053,0.00709384679794
76054,0.0137726962566
76055,-6.85453414917e-05
76056,0.0508038401604
76057,0.0201691687107
76058,0.00424945354462
76059,0.0238074064255
76060,0.0361456573009
76061,0.000737220048904
76062,0.0429517328739
76063,0.0371100902557
76064,0.107910215855
76065,0.0175065100193
76066,0.018346786499
76067,0.182048588991
76068,0.0301450490952
76069,0.00531920790672
76070,0.127207189798
76071,0.0130110681057
76072,0.0195569097996
76073,0.0692078471184
76074,0.438114464283
76075,0.130664765835
76076,0.054447889328
76077,0.0156607329845
76078,0.189284920692
76079,0.0236751139164
76080,0.0109415948391
76081,0.00769758224487
76082,0.0538761019707
76083,0.0175651311874
76084,0.0751492381096
76085,0.0193403363228
76086,0.0245018899441
76087,0.125912845135
76088,0.459755599499
76089,0.0182402729988
76090,0.00798800587654
76091,0.0120159983635
76092,0.025651037693
76093,0.0291488468647
76094,0.00228264927864
76095,0.014179110527
76096,0.0434338748455
76097,0.18791103363
76098,0.00378978252411
76099,0.086272418499
76100,0.057807892561
76101,0.010217577219
76102,0.0177981555462
76103,0.296327531338
76104,0.113309651613
76105,0.744824111462
76106,0.17100200057
76107,0.0424947738647
76108,0.0068461894989
76109,0.206533521414
76110,0.318366408348
76111,0.0181059241295
76112,0.0116586387157
76113,0.0346148908138
76114,0.0118118524551
76115,0.00398218631744
76116,0.0435795485973
76117,0.119621515274
76118,0.0968951284885
76119,0.11083766818
76120,-0.00420588254929
76121,0.0508717298508
76122,0.0181919336319
76123,0.00858041644096
76124,0.00196269154549
76125,0.0201696455479
76126,0.15439286828
76127,0.224547356367
76128,0.0626926720142
76129,0.00797021389008
76130,0.0429039597511
76131,0.0575366318226
76132,0.0655094981194
76133,0.0354188084602
76134,0.0709298551083
76135,0.422953486443
76136,0.524521946907
76137,0.090404510498
76138,0.018961250782
76139,0.0602158308029
76140,0.0511066317558
76141,0.162631005049
76142,0.0491655170918
76143,0.242270648479
76144,0.0371260941029
76145,0.0101453363895
76146,0.0290200412273
76147,0.00809574127197
76148,0.00556799769402
76149,-0.0106196403503
76150,0.0642836987972
76151,0.00594708323479
76152,0.0242662131786
76153,0.0710957050323
76154,0.0427746474743
76155,0.0901340842247
76156,0.00550144910812
76157,0.0246838033199
76158,0.0370817780495
76159,0.0180811583996
76160,0.0687241852283
76161,0.0244895517826
76162,0.233324468136
76163,0.0165240466595
76164,0.0694121420383
76165,0.0259883105755
76166,0.14648988843
76167,0.00723081827164
76168,0.406952410936
76169,0.083611279726
76170,0.0171780288219
76171,0.0918196737766
76172,0.0801559388638
76173,0.0493936240673
76174,0.00613412261009
76175,0.0229011774063
76176,0.0414384007454
76177,0.00871339440346
76178,0.231465399265
76179,0.0134834051132
76180,0.0244787633419
76181,0.0957461893559
76182,0.135267019272
76183,0.0100050866604
76184,0.0206477344036
76185,0.0629204511642
76186,0.28551119566
76187,0.0135110318661
76188,0.00616061687469
76189,0.200219541788
76190,0.0694676935673
76191,0.010320186615
76192,-0.000192642211914
76193,0.00153884291649
76194,0.150377094746
76195,0.0798337161541
76196,0.39625531435
76197,0.0500133931637
76198,0.00627106428146
76199,0.0137846767902
76200,0.0208361744881
76201,0.00498607754707
76202,0.332929223776
76203,0.010850161314
76204,0.0014134645462
76205,0.118581980467
76206,0.133488804102
76207,0.0469396710396
76208,0.027929276228
76209,0.0368562936783
76210,0.0158449411392
76211,0.0133767426014
76212,0.0336824655533
76213,0.385318696499
76214,0.15530449152
76215,0.0113723576069
76216,0.0315569341183
76217,0.119547069073
76218,0.0469527840614
76219,0.0367441475391
76220,0.0161103606224
76221,0.00316601991653
76222,0.0202700793743
76223,0.0838254094124
76224,0.00930720567703
76225,0.00717628002167
76226,0.0197675228119
76227,-0.00360476970673
76228,0.0262544453144
76229,0.0508074462414
76230,0.00738057494164
76231,0.029292434454
76232,0.200119584799
76233,-0.00854867696762
76234,0.0441247820854
76235,0.0185570120811
76236,0.0201891362667
76237,0.0797261893749
76238,0.0337825715542
76239,0.0350588858128
76240,0.0398142635822
76241,0.0359266996384
76242,0.16569468379
76243,0.029603600502
76244,0.029150813818
76245,0.115730971098
76246,0.00104340910912
76247,0.198855638504
76248,0.0210261046886
76249,0.040284216404
76250,0.193752497435
76251,0.00360423326492
76252,0.0170778036118
76253,0.0232261419296
76254,-0.00138252973557
76255,0.0705667436123
76256,0.0148700475693
76257,0.0843863487244
76258,0.0838370621204
76259,0.197430074215
76260,0.11794924736
76261,0.0200381577015
76262,0.013549298048
76263,0.0885510444641
76264,-0.0113807320595
76265,0.0171236991882
76266,-0.000794351100922
76267,0.0156228840351
76268,0.0239510238171
76269,0.0161575078964
76270,0.0324897766113
76271,0.0521556735039
76272,0.0282031595707
76273,0.0378626585007
76274,0.0253897309303
76275,0.00891181826591
76276,0.094345510006
76277,0.017037153244
76278,-0.00492405891418
76279,0.0383268892765
76280,0.0276189744473
76281,0.0271538496017
76282,0.0350742638111
76283,-0.00278604030609
76284,0.00327548384666
76285,0.0653391480446
76286,0.0261867940426
76287,0.0793122947216
76288,0.0706277787685
76289,0.0207200348377
76290,0.0244949758053
76291,0.540444135666
76292,0.00318750739098
76293,0.0581478476524
76294,0.123540341854
76295,0.00598365068436
